hh_id,hand_washing_facilities,electricity,floor,highest_education_achieved,wealth_quintile,number_of_people
b6ce80ac1d4bd9e709806cf9a7b151d7,no,no,cement,none,3.0,2
1ae3688e023c67bcfbf5834bbcd5a93f,no,no,floor_other,some_primary,4.0,1
89378c74118bdc66fe687d840eac1e5b,no,no,floor_other,some_primary,2.0,3
f4227f007a25787e65b8c0c6963d75dd,no,no,cement,some_primary,1.0,4
0c5681df48c7ca46cab07cbbb6e9068f,no,no,floor_other,none,1.0,1
db8f25feb9d746d86579c608910a8bf6,no,no,earth_sand,some_primary,1.0,1
31c860d00b7bbc41e9724b5fbec574c1,yes,no,earth_sand,some_secondary,3.0,3
3e0493191f972bbec458d6bbd48f5625,no,no,floor_other,none,4.0,1
b31edf5cacafcabb0d5de69cccd1d46a,no,yes,cement,secondary,4.0,5
a8f2850ade19f6215e63c441ac11716c,yes,no,cement,some_secondary,4.0,1
e1532a77db86d85222d9b0b4183fbebb,no,yes,cement,some_primary,3.0,1
b3826b17e31b670105de54ba4f348412,yes,yes,earth_sand,some_primary,1.0,1
c14a9377dcb760b78206dc7b28cd54b8,no,no,earth_sand,secondary,2.0,1
8455c5f4fd3ba947ec6c87a2b441a0d9,yes,no,cement,some_primary,1.0,1
0ad079942851a92a4e4be77493e9e9e1,no,no,earth_sand,none,2.0,1
3fb78d513ba8e66a7fef39a3d6fe0661,no,yes,earth_sand,some_primary,5.0,1
09f1bfc325a8ade135c67bb81cf4376c,no,no,cement,primary,2.0,1
7fea8b41243f9a3c8c48c9e109cc99fd,no,no,floor_other,secondary,1.0,1
e5abe8dccf25e323b48d384f3425fc04,yes,yes,earth_sand,some_primary,1.0,1
01c9f19686692c87aa524af0abddca59,no,no,earth_sand,some_secondary,2.0,1
a9bcb0b6a4893a7e4bd14107a32fa224,yes,yes,earth_sand,none,2.0,6
accf43f731cefb91928358f131fe6d37,yes,no,earth_sand,some_primary,5.0,2
2a3fc45ab64901e32bcb9a691738be38,no,no,floor_other,some_primary,1.0,2
f6602d4c7c457f28c0594aed6bb5bac2,no,no,cement,primary,1.0,3
7be80402626279ca1714fe8311fe58a6,yes,no,earth_sand,primary,1.0,1
e16df0803e507b22a42b6e644cf68dc7,no,no,earth_sand,some_primary,2.0,1
316f5a7e0f3af6e8c6c1d17f9c3e0aed,yes,yes,earth_sand,some_primary,1.0,1
9e66126ac3a6a3a00b6502259dd90bc5,yes,no,cement,secondary,1.0,1
c89fc09b718a11567a8cfd443c223bdf,yes,no,earth_sand,secondary,3.0,1
624e40589e38bc17ce3e970852219a6d,yes,no,earth_sand,some_secondary,2.0,1
9e9d94b1766030cfcf492a12310f80ec,no,no,earth_sand,none,1.0,1
2b3af00f40105d0649b9710637d0e294,no,no,cement,primary,1.0,1
c3aca784aaa72123bd0884fffc7d8777,no,no,earth_sand,primary,4.0,1
1b327251db46eafb5638ef4016e75a72,no,yes,earth_sand,primary,1.0,1
edd0428b5712e39562e5ed07ed298c0c,no,no,earth_sand,none,4.0,1
769e7d10b59046e419d9525af349e129,no,no,floor_other,secondary,1.0,3
e6277de717036be4a3ccdb7ef24decff,no,no,cement,some_primary,1.0,3
e01c6731df21995408b98c10e965e572,yes,no,earth_sand,some_primary,1.0,1
f8cdeb89a36c1879ece9f51a39a8322a,no,yes,earth_sand,some_primary,1.0,1
bd64cd0681290dab15aeb33f13b15bf6,no,no,cement,some_primary,1.0,1
fc0be80e250f396d1765f8caae13e465,yes,no,earth_sand,some_primary,1.0,1
8be9ca6bef82ce113c5553bfcd6846e1,yes,no,earth_sand,,5.0,1
7e8780b30cc6d46e2c31c08424b32270,yes,no,earth_sand,some_primary,3.0,5
85b5cc33373d580077886bf5f075033d,yes,no,cement,after_secondary,3.0,1
bba6f2e167e9d0a16860003d01b5872f,no,no,floor_other,after_secondary,1.0,4
eb606f815aa85b5b91655bd00f24400a,no,no,earth_sand,some_primary,1.0,1
35f853343668b5ed0bf3d39097aa28c7,yes,no,cement,some_primary,1.0,2
ac05789855315180c734877075926798,yes,no,earth_sand,primary,5.0,1
d72341374b22dc704ebff9660a7f7a1d,yes,yes,cement,some_primary,1.0,1
1fcb03009d24069346b3606ab1fdc66a,no,no,earth_sand,some_secondary,4.0,1
649e89f1e7d64f30d4158c13a4417776,no,no,cement,secondary,4.0,1
6c33ed2bfb87f22971220a0bd28ab258,no,no,earth_sand,some_primary,1.0,2
13712cef39be0cb795e9acab8cb0e009,yes,yes,earth_sand,some_primary,1.0,1
a5783728589328693dcf5ca529ab4d74,yes,no,floor_other,some_primary,3.0,5
19b9dc39814c232a64097e5eb77efdc2,no,yes,earth_sand,some_primary,1.0,2
cdb0ad7519880b70601a678123750dd8,yes,no,cement,none,1.0,1
f171c6b2ac7922c48f94234d9b00776e,yes,no,cement,some_primary,1.0,1
06427cd22e5ccd1e2e62ad21c833a8ba,no,no,earth_sand,some_primary,1.0,1
54a2a602ecb041d691c542dec24d52c2,no,no,earth_sand,some_secondary,5.0,3
8f468b4451774845a70bdc0f629c5be1,no,no,cement,primary,2.0,5
a17bbf7da452a6b09917fc23728e2c29,no,no,earth_sand,some_primary,1.0,1
2b9e9135eb2cf11dc7f359831407c5f7,yes,no,cement,primary,3.0,2
7a342e2f3bed99e7022097b881aaeb09,yes,no,earth_sand,after_secondary,3.0,3
d2a1d16e3f5b73c9330c5e1150feacb2,yes,no,earth_sand,some_primary,4.0,3
91cd68087b49341ea4ea1e40f48c5e31,yes,no,earth_sand,some_primary,1.0,1
c3ecd88775bed757203d5af06479bbdc,yes,no,cement,some_primary,1.0,1
b29f71ee09633348bab0aa7981a6789e,yes,yes,cement,primary,2.0,1
3f2c66f322b2e1aba59342d74c544ac3,no,no,earth_sand,primary,1.0,1
b549a9688b95203d1607533529613063,no,yes,cement,secondary,1.0,2
59d49e0d9ef9fcafb5e05b5061632e46,yes,no,cement,some_primary,1.0,2
ed4b01f8991bf70ba1b67b5419e2a0d2,yes,no,earth_sand,some_primary,1.0,2
c3f5af39c030f8c28efd3e05b1fd5ef4,no,no,earth_sand,some_primary,3.0,1
16a65f2b7c7b2403e27f0b70cc16d64b,yes,no,earth_sand,some_primary,2.0,2
af53ab8fcb389f784c9fafa94335d56e,yes,no,earth_sand,some_secondary,3.0,2
92f16b7765936a2a0c0be2ca564160a0,no,no,cement,some_primary,1.0,1
e1fbdaf7612a091c462b453091fe367a,yes,yes,cement,some_secondary,3.0,3
eda53343f2aa1ebd08dda20825d1c666,yes,no,earth_sand,some_secondary,1.0,2
5a6ccd4f9ccc2c3b644608b51f473b0d,yes,no,earth_sand,some_primary,1.0,3
881c257d5f63a92009ae8c88c9a37f75,no,no,cement,some_primary,2.0,1
df17e932999a165dd2d4db9dfb7de6f2,yes,no,earth_sand,some_primary,2.0,3
de204b529402d460a19a1757358f01b3,no,yes,earth_sand,after_secondary,5.0,1
48257e02e39d5ddd617e8cecdb49dd28,yes,no,floor_other,some_secondary,3.0,1
b86f998c486ea32beebeeb4f8b9f6463,no,yes,earth_sand,some_primary,1.0,2
16af5b6432aa1c49c097247ec6195b96,no,no,earth_sand,some_primary,2.0,10
5259f83e58ac1977bb7b2c6d04be52ef,no,no,earth_sand,some_primary,4.0,1
254447d659e40539bc5134a654549a5e,yes,no,earth_sand,some_primary,1.0,1
d8d7cc7bbc0e658f806eefe8acd9a52e,no,no,earth_sand,primary,1.0,1
94d89c005aff03cccad09e3627a63107,yes,yes,cement,some_primary,4.0,1
a6f044605a8d0bf87e94bbb6252184f1,no,no,floor_other,primary,1.0,5
c403d6169782aa2a912f67608e4781dd,no,no,cement,none,1.0,1
dce3328354891cd5017247dd6e92a03c,yes,no,cement,some_primary,1.0,1
151a0c6935b2b4d82446a9f27d0103d2,no,yes,earth_sand,primary,2.0,2
dc292eba729f28b7c720ecc783d51fb5,yes,yes,floor_other,some_secondary,3.0,1
5f078bcf29eb8731242d6450d31157ce,no,yes,earth_sand,none,1.0,1
cd7b100a604d64e9e6bd5c47bbc5ca8b,yes,yes,earth_sand,some_primary,1.0,1
537b85eaccff1688a9eda9c122440cd5,no,no,floor_other,primary,3.0,1
799c06d6475b17ba45ef2af3ba739dda,yes,no,floor_other,after_secondary,1.0,10
ecec85147e80193637056fe058043677,yes,yes,earth_sand,after_secondary,1.0,1
a7af62106169258ac1c07bb1c551c6d1,yes,no,floor_other,after_secondary,4.0,3
fd455d027d28bf1eb2fa17ec3dbc795c,no,yes,earth_sand,some_primary,2.0,2
e6533c8d2a2b32d4a99c1ba070deaa35,no,no,cement,secondary,2.0,1
5c4426e19491ffe580f320955e8231b3,no,no,earth_sand,some_primary,4.0,1
9d32a24b966c78f6cf40c4fe1b556a0c,yes,yes,earth_sand,some_primary,5.0,1
eed916c1ac1dfac37b80213bc620972d,no,no,earth_sand,some_primary,1.0,1
275416a911b992202e82ff632603d59e,no,yes,floor_other,some_primary,3.0,1
9f4219319f2123060aaa18b6ee8306d2,yes,no,earth_sand,secondary,3.0,1
ecd5f2c4a24ad10ca593b704fec4f50c,no,no,earth_sand,some_primary,2.0,1
9096320aea6c9d35c61376116adfa7d4,no,yes,cement,some_secondary,2.0,1
18f2679f7a0fb13bda69851cea14561d,yes,no,earth_sand,some_primary,1.0,1
d7c7e9705064afdbe6be5ef976359981,yes,no,earth_sand,primary,2.0,1
c6fe25bf2638377368b90773fbb5b2aa,no,yes,earth_sand,some_secondary,1.0,4
d66cdcecad337ed5c53b99092c44dd71,yes,yes,cement,some_secondary,1.0,1
1691f1a3e90474c5c6b5b13d8754affd,yes,no,cement,some_primary,1.0,2
832bf406ecad7d9f97b1a31bf067b029,yes,no,floor_other,some_primary,2.0,1
f14c1a8e219fc608d21feb5949339808,yes,no,cement,none,5.0,1
76b8cc81877e48cda342c0d4fadef9f2,no,yes,earth_sand,primary,2.0,1
25ad7e5b98504983c232b6b4d3b11a5c,yes,no,earth_sand,secondary,1.0,1
a58706284af00fdaddffa259c781ecca,yes,no,earth_sand,some_primary,2.0,1
2417f1aa36d8b90eeb2bac18536dd606,no,yes,earth_sand,some_primary,3.0,1
ee54ea58c8a25c8fc6b98239829d44d3,no,no,earth_sand,some_primary,1.0,1
77b8e565987a881adf396c4baa1ffc92,no,no,earth_sand,primary,2.0,1
92ae44fa14dd281051d2a0a63d64ed6b,no,yes,cement,some_primary,2.0,2
efe527cdc9c1d02c70871ebd0a9b72c2,yes,no,earth_sand,some_primary,1.0,1
878fe363a426e82cd7c85e3782395d40,no,no,earth_sand,primary,2.0,2
dd7bfcabfb4d6eac319a2540fe8b2560,no,no,floor_other,primary,5.0,7
9c673bb3405f0b88a8e2615747417c82,no,no,earth_sand,some_secondary,1.0,1
ab8bd22ce7797577120b34d078fd3443,no,no,earth_sand,,2.0,7
aeab7afdd89b4a4775a2a7c43ce83282,yes,no,earth_sand,none,1.0,1
9ef390cdc6abb7a79b8151cbbfa637aa,yes,yes,earth_sand,some_primary,3.0,1
44f616862b087f751d5367779745ee4f,yes,no,earth_sand,secondary,3.0,1
3e04ffbc4d6c135ffe6121cf349bf362,no,no,earth_sand,some_secondary,1.0,4
8bddf8b68a6eddbf2f8de34be81a9b8c,no,no,cement,primary,1.0,1
4e8c501649c251ac6f79f538a1f74d8f,yes,yes,cement,after_secondary,3.0,5
fad39713d3b9f90c6011db6a29481530,yes,no,earth_sand,primary,1.0,1
aacdb1c18399d535565376da59d67b5b,no,no,cement,some_primary,3.0,6
2fc22999f077b1d455f49f227d13e317,no,no,earth_sand,none,2.0,1
14d862abcca63b7b76d07eb71623eb75,no,no,cement,some_primary,3.0,1
e95606ea72ed82c7a70dac319de4be08,yes,no,earth_sand,some_secondary,1.0,1
d8cee644e6191ab9abfd85980e2b64da,yes,no,earth_sand,some_primary,4.0,1
ebba875948e1c479d5f4375c1a699af0,yes,no,cement,primary,2.0,1
27ad9f3ef1d7a060c064fb64926ee084,no,no,earth_sand,primary,1.0,1
be1d3d7ee14970c552fba5db77be553c,no,no,floor_other,none,1.0,3
5415ce6b5b2838de73f0be2b0b848651,no,no,cement,none,1.0,1
d89779c900aa808759afba61b2a24862,yes,no,floor_other,some_primary,2.0,1
fa8e81702f844856474801762e99b0a7,no,yes,earth_sand,primary,1.0,1
30eedc1d9b1c504eb0c2f42fb779e2b8,yes,no,earth_sand,some_primary,2.0,5
06896b08e2661d5c08f4841776ca0659,no,yes,earth_sand,none,3.0,2
a5abed47d838af3f2f2cccd4be1b7147,no,no,floor_other,none,2.0,1
6148c47560abfd6a1ff5ec7e72a685d8,yes,yes,floor_other,primary,2.0,2
e410144164ffca783df75413d9eb71b4,yes,no,earth_sand,primary,1.0,1
6b910a95b6ad2be2a13b6b339525b939,yes,yes,earth_sand,some_primary,1.0,1
474229306c122dc8df73ace3446c7650,yes,no,cement,primary,3.0,2
4592617a0aa12a2d5107e75df37c23ec,no,no,earth_sand,secondary,4.0,1
6278e56c74f55e078c674f08a1efb725,yes,no,earth_sand,none,2.0,2
307e719eb34e2351b77c6fbc6bed3872,no,no,earth_sand,some_primary,1.0,1
ea273064e2f124e66e6d83f39747860f,no,no,earth_sand,some_primary,4.0,1
f7d796664cb6f6e330a0b6c1bc709042,yes,no,cement,primary,3.0,1
dd5076c0bca00aaec39389c83952667a,yes,no,earth_sand,some_primary,3.0,1
2d08c87e48a8356345bb825ec4f5238b,no,yes,earth_sand,primary,1.0,1
12a5d1e7992c143950a0992a6c36f18f,yes,no,cement,some_primary,1.0,1
4e087ad42743a88c662689c43dad3649,no,no,earth_sand,secondary,1.0,1
c8a57425dde3948f73eab02f5ea8ea7a,no,no,earth_sand,some_primary,5.0,3
b0e2d24a28a80455aa3aa7430100c6af,yes,no,floor_other,secondary,1.0,1
c853d316328b665ac303822848325579,yes,no,earth_sand,primary,1.0,2
b4621c1b2bc454d2a3c5a4792456c028,no,no,floor_other,primary,4.0,1
b86bba99e6d6c46ab7f0b8746d354127,yes,yes,cement,some_primary,1.0,2
7c251b640befd8e5f69b6f95f7904ff3,no,no,earth_sand,none,1.0,2
c6814ba56ef1158cdc3a80d2152cc504,no,no,cement,some_secondary,2.0,1
aa8c035314d2848e2d9fe955d2e47ef6,no,no,earth_sand,some_primary,1.0,1
f25d6171f58ba249c0cdd0874ebc0b84,no,yes,earth_sand,after_secondary,1.0,1
987224655e7f4d454ec21566d0b58beb,no,no,cement,primary,1.0,1
3e554451068bce90170ac248ca89020d,yes,no,cement,secondary,2.0,1
38933813df7afed297a1a121d0ec6685,yes,yes,cement,some_primary,3.0,2
d9beee273fe51131996d6352c1041651,no,no,cement,some_primary,5.0,2
ad79425032c0e6f906efc9a6a1da4504,yes,no,earth_sand,none,5.0,1
e2b1ecf8bedd2a3d8084cfb4a856ce78,yes,no,cement,some_primary,1.0,1
af483fbb7a9b8d1d09c49763e9fa4fa1,no,yes,earth_sand,primary,2.0,1
ebd376c471a9a8bd9b93aafb57588ffd,yes,no,earth_sand,primary,1.0,2
ef593a4cdd439cf4312aaed4724cfdd5,no,no,earth_sand,primary,4.0,1
e0fe283974e4501b2fff4236f93a5b89,yes,no,earth_sand,some_primary,2.0,3
f33179019ec772fd25364ce9263ba210,no,yes,earth_sand,none,1.0,1
f6f7f94d120f5881176400dd14927fdd,no,no,earth_sand,some_primary,1.0,1
3b3068baf5e849a14d79ccae646cda73,no,no,earth_sand,some_secondary,1.0,1
6b7b390c8b6e207aabca199306f2fd45,no,no,earth_sand,primary,3.0,2
52e7e9bd28e617d0c5be786febafd700,no,no,earth_sand,primary,1.0,3
46645a42c67097833b8a6de5e1845b96,yes,no,earth_sand,some_primary,1.0,3
f08e0a42b5e017db343e52a3664aba65,no,yes,earth_sand,primary,2.0,1
73ffb867983279c4a5c4d7faefadd410,no,no,earth_sand,secondary,4.0,1
896283e4d1197902e121c906224b1204,yes,no,earth_sand,primary,1.0,2
00a3855b67930bc82da175d8e3acbe76,no,no,earth_sand,some_secondary,1.0,2
3eacd21d68357c3cca1841b1e7c3a9df,yes,no,earth_sand,after_secondary,1.0,1
3f86bac0f1b8d8728c230ed088bda647,no,no,earth_sand,primary,3.0,1
0a4c2bb06798768d5489575d4f081670,yes,no,floor_other,some_primary,5.0,1
2516c6d890568cb2e4513d6a1817cc46,no,no,cement,primary,1.0,1
19835fb893bec3020ad0f499b0c9a461,yes,yes,floor_other,secondary,2.0,3
9a97a8dc86f774987bd19a943cea2ea4,no,no,earth_sand,secondary,5.0,3
9eab36cbb492352a44555056bf07e67e,yes,no,earth_sand,none,1.0,1
411a08dd2ce689d9d547f063a17e7760,no,no,earth_sand,after_secondary,4.0,1
327818305b88f503f5abd6bb7867f0cf,yes,no,earth_sand,some_secondary,3.0,4
00d3de139d26553a95793c03623b17fd,no,no,floor_other,some_primary,1.0,4
699037a3a881f3b00f58404b7ffb4099,yes,yes,earth_sand,,1.0,1
5ca629f3d06e754e3dd78da52fcd5b80,yes,no,earth_sand,none,2.0,1
a9a3093b848b1c70e5336cef158c8025,no,no,cement,some_primary,5.0,1
540af759e853041bf54250b04068b655,yes,no,earth_sand,none,1.0,1
e3d5e8186f5e52366bcea019d05f2a73,yes,no,earth_sand,some_primary,1.0,1
685b995559206417c24ecff364d4c176,no,no,earth_sand,primary,3.0,3
c0db90684f26063e20de7b4fe23f0b0e,no,yes,cement,none,5.0,6
f9744a85c034e665f50fbc803101f697,yes,no,earth_sand,after_secondary,1.0,1
c1463acbf6bbede8a643094e3e5dba74,yes,yes,earth_sand,primary,1.0,1
30317bc7fa760eda31d0d091d40f4996,no,no,earth_sand,some_secondary,4.0,2
c16e66102d80ccb75ccb1595eed7342f,no,no,earth_sand,some_primary,3.0,3
83355988f986ad1e927ddca8bab25ee9,no,no,earth_sand,secondary,2.0,2
8e50bdf4933471578f996e6ae620676c,no,no,earth_sand,after_secondary,5.0,1
76f7390d7df58691514221e93e8f7303,no,no,earth_sand,primary,4.0,1
8b673a9b49e31038321659da7c4ca599,no,no,floor_other,primary,4.0,1
f85c7cf2cb15649a220dccc783eaf14a,yes,no,earth_sand,some_primary,4.0,2
750b3d64592cc6209804410cae604b67,yes,yes,earth_sand,primary,5.0,1
072ddfdd873f16b9b9cf9e68f6f05b56,no,yes,earth_sand,some_primary,4.0,1
475dcdb9e2fa252690f1ab20daf3e2bf,yes,no,earth_sand,none,4.0,1
c61b79a73bc172d4f0bf6e178a2cef49,no,yes,earth_sand,some_secondary,2.0,1
4c5e182a261d7665f67cc5e38a054ca9,yes,no,cement,some_primary,2.0,6
807daebd577aac391b9e3d3431efa498,yes,no,earth_sand,some_primary,5.0,1
d206404165a70f1adcc482876eaaff1b,no,no,earth_sand,primary,4.0,1
fafeabf0966431433e4c6694ebcc3b86,yes,no,cement,secondary,2.0,1
f40dfaed7cc76a59fe4b33b98490e09f,yes,yes,earth_sand,none,4.0,1
2c21b67dda75f4b2598ffb2df62fc3d5,yes,yes,earth_sand,some_secondary,4.0,1
2b8d71f0a323f891bc13688acda87940,yes,yes,earth_sand,secondary,1.0,1
77998dd1256f178aa3affd2026f7652a,yes,no,earth_sand,primary,3.0,3
e232ce2cd6feb7eb3ef36d3199fe3e9b,no,no,earth_sand,some_primary,1.0,1
ebbb3f6408d68b15e8fc05caa2c63428,no,no,cement,primary,1.0,1
4aa7eab3b91400392570c0c1164c7a02,no,no,cement,primary,3.0,1
2f106a62da5aa568bb97cf7fa84dbd94,yes,yes,earth_sand,some_primary,1.0,1
34f2453c792bc54fdb93615e9b91f9b8,no,no,earth_sand,secondary,4.0,4
cd9a2627df96c85cd1acc34d44d929cd,no,no,cement,primary,1.0,4
ef442129a5c58ad91d2e5c8f1bcfb5bc,yes,yes,cement,some_secondary,3.0,3
00b0f914c1f7c5c208b4e618a4d840f3,yes,yes,earth_sand,primary,1.0,4
0ff03f5cacd32681614703b7e773d86f,no,no,earth_sand,some_secondary,1.0,1
ad6eff53ac66a18d0a7b112eef7f92a2,yes,no,floor_other,some_primary,3.0,1
29c411d607a7296018ca4b740eb8f3a1,yes,no,earth_sand,some_secondary,2.0,3
34a842eb6e364f07081ccc3cacfd4c2e,yes,no,cement,primary,1.0,1
ff02dbb7c5e3a93053ce61cf5dc7c808,yes,yes,earth_sand,some_secondary,4.0,1
336d6a0dedc8d65c1a8fe32e64624a9e,yes,no,floor_other,primary,4.0,1
d555c894a2186288558487d9206e6ebe,no,no,earth_sand,secondary,3.0,2
6a34527244a8147f7bb613e5ca1ff097,no,no,floor_other,secondary,4.0,1
d48fa2932680e0063ddfb64eeac8c627,no,no,cement,none,1.0,1
2c5ef8e1ea7048ecf6389ff19e043415,no,no,cement,some_primary,4.0,1
b1f7be10c03baff5dd70c82f1d5c09bb,no,no,floor_other,some_primary,1.0,2
332b1c6b2ab6f28918af6a0d0c1265e9,yes,no,cement,some_primary,2.0,1
61ec630c1e8bf68f02ac949931b3d449,yes,no,floor_other,some_secondary,2.0,2
abe1ef876d4936f9a785d06753bd647f,no,no,earth_sand,secondary,3.0,5
999735ce254eaad14194fa01fbcd7c73,no,no,earth_sand,some_primary,1.0,1
21ed0fb1e73b48817802f73e0d20ac1b,yes,yes,cement,some_primary,5.0,1
8d8a7ec78dc561b85262b51f79867224,no,no,earth_sand,primary,1.0,2
fbb3cbb684d36581b8921b697def8e8f,yes,no,earth_sand,after_secondary,1.0,1
6ff94560628a81b6b003bf8e80e2e69c,no,no,cement,after_secondary,4.0,1
16c9d32f8e9057800ebd9a52af97eaad,yes,no,cement,primary,3.0,1
04a7f5e631d5909140e774ecad2e8b51,yes,no,earth_sand,none,1.0,2
730c4578d84af9ad88fa1eb943e24d88,no,no,floor_other,some_primary,3.0,1
6809938055b6be27fe9cb5aef208ba6e,no,no,earth_sand,after_secondary,1.0,1
28881186896c410752791c13899a8e85,yes,no,earth_sand,after_secondary,3.0,1
33dc1bf06f5a2380ecfb63c70d94df50,yes,yes,floor_other,some_primary,5.0,1
ed0b348453f840102dc6748edfabde79,no,no,earth_sand,some_primary,2.0,2
af5fc03102c4f8a753819752bd9ccb4c,yes,yes,earth_sand,secondary,1.0,1
81f25db1e57b583a98fb81414ff3682a,no,no,floor_other,some_primary,1.0,2
b0cd3e12879be54592a19e23bb9fc953,yes,yes,cement,primary,1.0,1
cee18175c595d5d1f7d7dad428123b68,yes,no,earth_sand,primary,1.0,6
68f89b9a45366118c94b8fe86d603edf,no,no,cement,none,1.0,1
6eae113e554a34aa5199ddb14895fe42,yes,no,earth_sand,some_primary,1.0,2
e91d350e30a93b2147a6522c2f2e73bd,no,no,earth_sand,some_primary,2.0,1
68ed73692b578a2c732318492ea93be7,yes,no,cement,secondary,3.0,1
d66da1111d7608d5bc36aba0cd9cad7a,no,no,cement,some_primary,5.0,1
45b91ae0724c04e37898bff17afa5eac,yes,no,earth_sand,primary,4.0,2
eaf90704282b9d93264bb364de3017b2,yes,no,earth_sand,some_primary,2.0,2
15b7ec3f8cb01714c771623033c97665,no,no,cement,some_primary,3.0,1
1da14d293f6fe44b1fd8458254f7fb8e,no,no,earth_sand,primary,3.0,2
14693065a33ecf0317cc146bd29edca2,yes,no,floor_other,secondary,3.0,1
9cf77f022fb350430153d8713f8b0cb6,no,no,cement,primary,4.0,1
0cd0ff22d4eb57cde3a2da18490a98a0,yes,no,earth_sand,primary,1.0,1
3f668b32e9d6fb885a822f223bfd6d54,no,yes,earth_sand,some_primary,1.0,1
6d1bf1ff3dd8562ee779a9e53769b220,no,no,earth_sand,secondary,5.0,1
26da1942ab97d4c8c97046425bd3615d,no,no,earth_sand,some_primary,5.0,1
5c777caa918274f17d848c0cc264e9ff,no,no,floor_other,primary,3.0,1
2dc97db5d07259ac42b6b82b1ff1f17f,yes,yes,earth_sand,some_secondary,4.0,1
b26a504a44b203b8846657299edba936,yes,yes,earth_sand,some_primary,1.0,1
e1282a9658a5ad03cd58bf9be8605cdb,yes,no,earth_sand,some_primary,1.0,1
546f575362da7b2194befa3e05638d11,no,no,cement,some_primary,4.0,1
378a565172fb252a004e071bc775ae42,yes,no,floor_other,primary,1.0,3
c5b90b64b7dd1905b7c159d080c06112,no,yes,earth_sand,secondary,3.0,2
9cb382b5b410f26a708688910326f7a7,no,no,cement,primary,3.0,2
1b0542bad3ee9f2f490850766200abee,no,no,earth_sand,some_primary,3.0,1
f5c515bc98f20667bf63f5d975cf6ffd,no,yes,earth_sand,secondary,1.0,1
5fa75317da191d44795653f75a604a41,no,no,cement,primary,5.0,1
a34154d0b7b616b3efefc6ae2c55855f,no,yes,cement,secondary,1.0,1
14c35c228b0d8c2527c8c865e261324f,yes,no,earth_sand,primary,1.0,1
aaa5b36613644cf51bc4d58321343536,no,yes,cement,some_primary,5.0,2
475994a643855bc0aae778e87814d668,no,no,cement,some_secondary,4.0,1
7f00409118c62b6373e3822035ec171a,yes,yes,floor_other,some_primary,2.0,6
8f11d1189b5b1919fe70d763448b3177,yes,no,earth_sand,primary,1.0,1
dd0b101919f17682403e7ea82cad35a2,yes,no,earth_sand,some_primary,2.0,1
f1442a3dd958bb624f0a05439cd8b28f,no,no,cement,secondary,1.0,1
73573afbb519e11aaa62a6c8e0420a44,yes,no,earth_sand,some_primary,3.0,1
ad5986f47ae199c308d447b8aff39d95,yes,no,earth_sand,some_primary,1.0,2
87bef188946a3ba830d4b84a4699fce6,no,no,earth_sand,primary,1.0,1
51dd3caa355738e31ee3ff0fcc594ccd,yes,yes,earth_sand,some_primary,3.0,1
8e0eaa26bf77016d5c7fac96bebd3698,no,yes,floor_other,some_primary,2.0,1
b64c78f86c0407eb8603c1761cace234,yes,yes,cement,some_secondary,1.0,1
f0268b89117928a2b8f7234de6a46067,no,yes,earth_sand,some_primary,4.0,2
f536a8654b821e20b15e0f55419b561d,yes,no,cement,some_primary,3.0,1
4a9c3d230017ea0891dc1809c81e7b02,no,no,cement,some_primary,4.0,1
d06cc9f662ce7d7b1de41777a0c54cd7,yes,yes,earth_sand,some_secondary,1.0,2
6ee29ef2eb95dbb273758f9faa25e2a7,yes,yes,cement,primary,2.0,1
9db03b0ce76b6b526c8db2c046436b81,yes,no,floor_other,primary,2.0,1
ec82f9ceb9751888a86b17f290a849cb,no,yes,earth_sand,some_secondary,5.0,1
9b8d1ec05e83894712c4070fa05047ca,yes,no,earth_sand,primary,2.0,3
056cd967443468ef3abf3404ec9e7b7c,no,no,earth_sand,,4.0,1
6f1457a205860dcdefc5ddb2eeec4212,yes,yes,earth_sand,none,5.0,2
d81148598e7839e0773421f00053e97f,no,no,floor_other,some_primary,4.0,1
5efe6615100a03ed0224a26c01b2c4aa,no,no,floor_other,some_secondary,1.0,3
398c842ae57cdfbd7cee7dfd77914d70,no,yes,cement,primary,3.0,1
723c29fab6e2e56da89abd63d215e65f,no,no,earth_sand,secondary,3.0,1
adbd5d562746b37add5828100b05e0b7,no,no,cement,some_primary,1.0,2
7051186ab0220e2b50a4f6099067ade9,no,no,earth_sand,some_primary,3.0,1
9e713500db91f5fe82939ee3bfc424e0,yes,no,cement,primary,4.0,1
4a5142f84bb885c8d5c5fd90948513b4,yes,no,earth_sand,secondary,2.0,1
62e8d33b42be233bea92873c2ac89636,no,no,earth_sand,some_primary,2.0,3
cc6d8d04a0f8ce158ef7d98302feacd8,no,no,earth_sand,secondary,1.0,3
ae147bbb134362060b4a3e78b3aea9e7,yes,no,cement,primary,1.0,1
85da2e7fd41bba32580f7718bca1bfb6,yes,yes,earth_sand,secondary,2.0,2
5c2dc2f04e8e42090444a156a733eae6,no,yes,cement,primary,2.0,1
4fa8f2d5e784965d6d4d4fa300659285,no,no,earth_sand,some_secondary,3.0,4
f6eea021b9fb64f9ffae2280a62f2dda,yes,no,cement,after_secondary,4.0,1
d79c7c93833ff2dbe028cbab667c3061,no,no,earth_sand,after_secondary,4.0,1
7153e6d3c35441894e94b0f43fdbb87c,yes,no,earth_sand,some_primary,1.0,1
